_id,comment,images,score,publish_date,room_type,fuzzy_room_type,travel_type,comment_len,log_comment_len,useful_count,log_useful_count,review_count,log_review_count,quality_score,categories
6802797de3c98b09417657ce,超出预期的完美体验！之前看到是老牌酒店重装修，预期不高，但是入住后我没觉得有陈旧感，有特色又有品质的装修风格，很惊艳，和价钱差不多的所谓快捷酒店完全两个概念。因为一点小插曲升级了套房，享受了行政酒廊，哈哈超值！一定要观赏岭南风格的花园，很美！下次来广州一定还来花园酒店！,"[ ""https://dimg04.c-ctrip.com/images/0235q12000gx33g4u993D_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0236q12000gx2y2832455_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0233l12000gx2izrc58C8_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0234u12000gx37cv20E78_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0233312000gx2vgfe8E2F_R_150_150_R5_Q70_D.jpg"" ]",5.0,2024-11-28,花园双床房,双床房,朋友出游,135,4.912654885736052,0,0.0,14,2.70805020110221,9,"['整体满意度', '性价比', '公共设施']"
6802797de3c98b09417657cf,花园酒店，白天鹅宾馆都是广州的名片，第一次到花园酒店已是三十年前啦，酒店的管理的一如既往，从硬件维护到服务质量都无可挑剔。,"[ ""https://dimg04.c-ctrip.com/images/0235y12000i27ycru63E4_R_150_150_R5_Q70_D.png"", ""https://dimg04.c-ctrip.com/images/0231d12000i27wr8h3BD5_R_150_150_R5_Q70_D.png"", ""https://dimg04.c-ctrip.com/images/0233k12000i27zmhm0216_R_150_150_R5_Q70_D.png"", ""https://dimg04.c-ctrip.com/images/0235v12000i27tvrqC66F_R_150_150_R5_Q70_D.png"" ]",5.0,2025-01-25,花园双床房,双床房,家庭亲子,61,4.127134385045092,0,0.0,4,1.6094379124341005,7,"['整体满意度', '前台服务', '客房服务']"
6802797de3c98b09417657d0,花园酒店是我在广州旅行最喜欢的酒店，非常迷人的花园环境，超一流的服务，完美的床上用品，前台优秀的较高职业素养的Kasas，以极快的速度帮我们办理入住，同时又精准的解答我的问题，还为我们升了级！温暖的笑容让我们宾至如归！早餐丰富，摆放艺术氛围拉满！祝福花园酒店！爱花园酒店,"[ ""https://dimg04.c-ctrip.com/images/0234612000jeoua28F85E_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0235x12000jep88y710B2_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0234712000jep2l9d7032_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0231412000jep9gjs4386_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0235a12000jeon37w1B0F_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0230q12000jep8my87E07_R_150_150_R5_Q70_D.jpg"" ]",5.0,2025-03-29,城央绿意双床房,双床房,朋友出游,135,4.912654885736052,0,0.0,77,4.356708826689592,9,"['前台服务', '整体满意度', '餐饮设施']"
6802797de3c98b09417657d1,酒店是老酒店了，房间的环境确实不错，吃喝玩乐都很方便，酒店大厅也是富丽堂皇，重点来了，酒店房间的实施太老气了，还有那个电视剧小到无语。酒店里面的酒吧很棒哦！,"[ ""https://dimg04.c-ctrip.com/images/0235512000heqc41r8991_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0233e12000hepjxtpCC02_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0232c12000hepckjdC55E_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0236212000hepf3huBD89_R_150_150_R5_Q70_D.jpg"" ]",4.5,2024-12-25,花园大床房,大床房,商务出差,78,4.3694478524670215,0,0.0,133,4.897839799950911,7,"['房间设施', '周边配套', '餐饮设施']"
6802797de3c98b09417657d2,酒店位置优越，公共区域设施好??庭院设计管理很好，酒店博物馆也非常不错值得一逛??酒店的服务质量还是可以??不足：房间设施比较陈旧，不提供一次性马桶垫；楼下有装修白天比较闹；入住居然还要押金，太不方便了！！！,"[ ""https://dimg04.c-ctrip.com/images/0232w12000h2psebm526E_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0232v12000h2psoa14DE8_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0232212000h2pxv6u583D_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0235a12000h2pyewi7C6B_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0232112000h2ovbzk4620_R_150_150_R5_Q70_D.jpg"" ]",4.6,2024-12-06,花园双床房,双床房,朋友出游,104,4.653960350157523,0,0.0,7,2.079441541679836,7,"['房间设施', '安静程度', '周边配套']"
6802797de3c98b09417657d3,"预订了两间房家庭亲子带老带小，到了的那天有一个特殊酒会导致前台搬了位置，办理好入住没有空房需要寄存行李，被告知要自己推到礼宾处，我们三个大箱子呢，无奈自己推过去。入住时要求不要靠电梯，一上楼就是一间电梯口房间，另一件窗帘机又坏的，等了半天说给我升房了，还说要给我水果盘，但是错过了唯一一次行政酒廊的机会，后面几天都有别的安排也没时间去。
换完房就出门了，晚上回房间发现夜床也没开。不是我矫情是我真的找不到拖鞋！开了夜床就不需要自己找了。打电话问拖鞋的时候就不该多问怎么没开夜床，搞得我一包气，前台回答我是我没要求，他们酒店是要客人要求的，真是闻所未闻，那你是不是该问我下需不需要呢？
搞了半天，结果第二天早上起来其中一间房间的窗帘开关还是坏的，真的很无语。最后这次我都没和携程吐槽，真的吐槽无能了。

好了吐槽完了。酒店虽然有点年头，但是内部保养的很不错，年代感和现代化结合的非常好。酒店里的花园真的特别美，锦鲤又多又大，孩子很喜欢。
行政酒廊的HH很西式，不符合我们的中国胃，没有米饭面条，就是些面包。泳池就是港片里能看到的那种样子，露天的，淋浴也在外面。

有些遗憾没去看花园酒店博物馆，时间没安排好。但anyway，以后应该是不会再去了，这次经历属实不太愉快。","[ ""https://dimg04.c-ctrip.com/images/0235s12000gv4om6mC725_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0233l12000gv5ch8731F8_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0230f12000gv4z8ksB777_R_150_150_R5_Q70_D.jpg"" ]",4.0,2024-11-25,花园大床房,大床房,家庭亲子,533,6.280395838960195,1,0.6931471805599453,1,0.6931471805599453,9,"['前台服务', '房间设施', '整体满意度']"
6802797de3c98b09417657d4,非常不错的一个酒店，据说是广州本地老牌豪华酒店，地理位置好，交通便利出门就是地铁，房间也不错，服务贴心，很好,"[ ""https://dimg04.c-ctrip.com/images/0234i12000ib3n2xuC195_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0236z12000ib2ccofF502_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0231q12000ib2pp6kAED4_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0234412000ib3340656F2_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0230912000ib2xtvy2500_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0233e12000ib2viftBCAA_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0231k12000ib36lkx58BF_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0235z12000ib2r9c51DAA_R_150_150_R5_Q70_D.jpg"" ]",5.0,2025-02-04,红棉大床套房,套房,家庭亲子,54,4.007333185232471,0,0.0,16,2.833213344056216,6,"['交通便利性', '整体满意度', '前台服务']"
6802797de3c98b09417657d5,老牌酒店，很有调调，位置就在地铁边上，出行很方便。服务人员也都很nice，酒店还有个博物馆，可以逛逛。早餐可以在30楼旋转餐厅用餐。,"[ ""https://dimg04.c-ctrip.com/images/0233l12000hx9b9uj4F68_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0235612000hx8h3zr5E39_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0232212000hx8vava9B65_R_150_150_R5_Q70_D.jpg"" ]",4.8,2025-01-20,花园双床房,双床房,家庭亲子,66,4.204692619390966,0,0.0,40,3.713572066704308,7,"['交通便利性', '餐饮设施', '整体满意度']"
6802797de3c98b09417657d6,酒店很有底蕴的，也很有特色，整体氛围很好。升级了房间，很宽敞，打扫也很到位。瀑布餐厅自肋早餐挺好的。一次满意的体验。,"[ ""https://dimg04.c-ctrip.com/images/0234u12000i343rz846E8_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0230p12000i3422sa0A4E_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0231112000i3357hv7CE3_R_150_150_R5_Q70_D.jpg"" ]",5.0,2025-01-26,花园大床房,大床房,情侣出游,58,4.07753744390572,0,0.0,47,3.871201010907891,7,"['整体满意度', '客房服务', '餐饮设施']"
6802797de3c98b09417657d7,房间很大，睡得挺舒服的，老牌大酒店环境没得说，瀑布餐厅的早餐还不错，我们去的时候要排队，有个女的像是管理人员，说可以安排更好的餐厅吃，我们想想算了，也不赶时间就不折腾了，没想到这女的还说了句很不好听的话，素质这么低怎么当上管理职位的，其他硬件方面都不错，门口的服务员还帮忙搬行李，印象不错。,"[ ""https://dimg04.c-ctrip.com/images/0232012000hj714sp3489_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0234r12000hj7mgqd0B84_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0235n12000hj6jvkl026A_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0230412000hj7bqlb0B5C_R_150_150_R5_Q70_D.jpg"" ]",4.7,2025-01-01,红棉大床套房,套房,情侣出游,145,4.983606621708336,0,0.0,6,1.9459101490553128,7,"['整体满意度', '前台服务', '餐饮设施']"
68027988e3c98b09417657d8,住店时提前订的房间没有了，说是给升级一间房，就升级了特别脏的一间房，不讲信用的一家酒店，应该是店大欺客吧,"[ ""https://dimg04.c-ctrip.com/images/0235p12000ij8g72k863E_R_150_150_R5_Q70_D.jpg"" ]",1.0,2025-02-15,红棉大床套房,套房,家庭亲子,52,3.970291913552122,2,1.0986122886681098,7,2.079441541679836,7,"['前台服务', '卫生状况']"
68027988e3c98b09417657d9,我是住2401的客人????服务员陈红勤女土天天打扫我的房间??♀?非常干净整洁，有求必应，态度很好??每年都住几次花园酒店、今年过年也是在花园酒店渡过。感觉非常之好啊更感谢陈红勤女士的服务??更祝?花园酒店生意越来越好！所有人开心快乐??大吉利,"[ ""https://dimg04.c-ctrip.com/images/0233p12000i8yx9zyA2CA_R_150_150_R5_Q70_D.jpg"" ]",5.0,2025-02-02,红棉大床套房,套房,家庭亲子,123,4.820281565605037,0,0.0,4,1.6094379124341005,8,"['客房服务', '整体满意度', '卫生状况']"
68027988e3c98b09417657da,"房间环境非常好
Mandy小姐姐耐心且专业的帮助令我和朋友印象深刻 如她们金色闪片的制服一样 提供金牌服务 专业能力十分亮眼 为她点赞??
期待下次生日也可以在花园酒店度过","[ ""https://dimg04.c-ctrip.com/images/0231u12000h7ym7rp1962_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0236o12000h7xwrgu2710_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0233312000h7yn4y34B0A_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0235k12000h7y4n511F28_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0236f12000h7xv6qg775F_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0236212000h7y063p659A_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0232s12000h7ym02m18EE_R_150_150_R5_Q70_D.jpg"" ]",5.0,2024-12-15,红棉大床套房,套房,朋友出游,86,4.465908118654584,0,0.0,1,0.6931471805599453,7,"['前台服务', '整体满意度']"
68027988e3c98b09417657db,房间很小，也比较旧，公共区域倒是不错，花园，博物馆都可以逛逛。离地铁站很近，出行方便，外国人特别多。桃园的早茶很不错,"[ ""https://dimg04.c-ctrip.com/images/0233r12000i871ev12B50_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0235v12000i88tbooADF5_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0230812000i888oij1087_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0234412000i88dhka494D_R_150_150_R5_Q70_D.jpg"" ]",3.8,2025-02-01,花园双床房,双床房,家庭亲子,58,4.07753744390572,0,0.0,4,1.6094379124341005,7,"['房间设施', '交通便利性', '周边配套']"
68027988e3c98b09417657dc,自从九月份住过花园的红梅套房之后，我家太上皇和小朋友都非常喜欢，这次买了三天两晚的套餐，包含行政酒廊和早餐，非常划算。行政酒廊下午茶正对着花园瀑布景色，打卡一流，有中式和西式点心，尤其是印度的Carriy主管非常nice，服务非常好，让我特别感动的是她居然还记得我们是9月来过，更是热情为我们介绍花园酒店的特色和打卡点，让老人家赞不绝口。30楼的旋转餐厅早餐和景观也特别棒。值得一住再住，尤其我们是地道广州人，情怀也很重要。,"[ ""https://dimg04.c-ctrip.com/images/0233712000guk29vyD652_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0236w12000gujmabf45B8_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0231112000guju8oo6776_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0236g12000gujsa6sCD17_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0233r12000gujsalfB648_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0237412000guk9y5aA864_R_150_150_R5_Q70_D.jpg"" ]",5.0,2024-11-24,花园双床房,双床房,家庭亲子,212,5.3612921657094255,0,0.0,7,2.079441541679836,9,"['餐饮设施', '前台服务', '性价比']"
68027988e3c98b09417657dd,服务一流，环境很好，地理位置优越，与地铁口几乎零距离，家庭亲子商务外出旅游出行都很合适，性价比可以的,"[ ""https://dimg04.c-ctrip.com/images/0230y12000jqp3bso965F_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0233d12000jqoraps1DC8_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0235k12000jqoylbv97F6_R_150_150_R5_Q70_D.jpg"" ]",4.8,2025-04-12,城央绿意大床房,大床房,家庭亲子,50,3.9318256327243257,0,0.0,7,2.079441541679836,6,"['交通便利性', '整体满意度', '性价比']"
68027988e3c98b09417657de,酒店虽然有些年头了，但各方面都不错，位置也很好 ，出门打车坐地铁都方便，服务比较到位，环境也不错，值得推荐。,"[ ""https://dimg04.c-ctrip.com/images/0235v12000ida73kh0E81_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0233612000id9w1ry63AA_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0230712000id9t12iF48E_R_150_150_R5_Q70_D.jpg"" ]",5.0,2025-02-07,城央绿意大床房,大床房,情侣出游,54,4.007333185232471,0,0.0,8,2.19722457733622,6,"['整体满意度', '交通便利性', '前台服务']"
68027988e3c98b09417657df,环境很好，服务超级好有求必应，设施完善，卫生很干净,"[ ""https://dimg04.c-ctrip.com/images/0236c12000jdejxb64618_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0236r12000jde6avoE4E5_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0233n12000jddomvcCEBD_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0232b12000jdcwxbqA903_R_150_150_R5_Q70_D.jpg"" ]",5.0,2025-03-28,花园大床房,大床房,家庭亲子,25,3.258096538021482,0,0.0,2,1.0986122886681098,6,"['整体满意度', '卫生状况', '前台服务']"
68027988e3c98b09417657e0,周边环境较好，交通便利，前厅相当不错富丽堂皇，后花园景致优美。春节有额外福利：驻唱、粤剧演唱、亲子活动等。,"[ ""https://dimg04.c-ctrip.com/images/0236212000i7vtg8x7587_R_150_150_R5_Q70_D.png"", ""https://dimg04.c-ctrip.com/images/0233f12000i7vtmju7336_R_150_150_R5_Q70_D.png"", ""https://dimg04.c-ctrip.com/images/0232u12000i7vtt4h08DB_R_150_150_R5_Q70_D.png"" ]",4.7,2025-02-01,花园大床房,大床房,家庭亲子,53,3.9889840465642745,0,0.0,8,2.19722457733622,7,"['周边配套', '交通便利性', '公共设施']"
68027988e3c98b09417657e1,非常好，免费升级房型，服务好环境好，早餐丰富，瀑布和花园太美了，高大上，下次来广州还选这里！,"[ ""https://dimg04.c-ctrip.com/images/0230212000igr4i2oBBA1_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0236e12000igqvq023CE3_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0230f12000igqhbzuBEFD_R_150_150_R5_Q70_D.jpg"" ]",5.0,2025-02-11,花园大床房,大床房,家庭亲子,46,3.8501476017100575,0,0.0,9,2.302585092994046,7,"['整体满意度', '餐饮设施', '景观/朝向']"
68027993e3c98b09417657e2,很好，服务很热情，很有年味，一如既往的好，金卡做了升级，行政酒廊carrie 非常好，期待再次相遇,"[ ""https://dimg04.c-ctrip.com/images/02325224x8z3ujvyt7171_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/02344224x8z3ua9hrD315_R_150_150_R5_Q70_D.jpg"" ]",5.0,2025-02-03,花园大床房,大床房,家庭亲子,49,3.912023005428146,0,0.0,19,2.995732273553991,6,"['前台服务', '整体满意度']"
68027993e3c98b09417657e3,"这次带妈妈去旅行，选择了地理位置优越，具有岭南风格的花园酒店。妈妈真的喜欢的不行！
光是酒店里的花园，我们都逛了一下午。瀑布、锦鲤、各式各样的花朵绿植，随意走到每一处都是一道靓丽的风景。
从进门到退房，妈妈都是依依不舍。酒店里的每一位工作人员给予的服务都是无微不至的！前台的Viria，听到我是带妈妈旅行，还很贴心的给妈妈送了花园酒店的花！
行政酒廊的出品也很丰富，香槟、红酒、啤酒，还有很多无酒精饮料。期间，Carrie,Berlye,Mira为我们介绍了很多菜品和酒水，妈妈第一次来真的感受到了满满的热情！说下次还要选择花园酒店！","[ ""https://dimg04.c-ctrip.com/images/0235x12000fx9iwyq66F9_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0236312000fx9obxlFDA2_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0236p12000fxc04xs424F_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0235812000fxaadsp14B2_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0235212000fxaumi344AE_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0230r12000fxakei33A14_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0231j12000fxbirux515F_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0230n12000fxbca0o5A94_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0236312000fxb4kzu50C1_R_150_150_R5_Q70_D.jpg"" ]",5.0,2024-10-02,花园大床房,大床房,朋友出游,267,5.5909869805108565,0,0.0,2,1.0986122886681098,9,"['整体满意度', '前台服务', '公共设施']"
68027993e3c98b09417657e4,房间非常干净，入住的时候前台小姐姐还给了一朵康乃馨，好温馨,"[ ""https://dimg04.c-ctrip.com/images/0232g12000j1hc8rv2BF3_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0234e12000j1hxzoc48B3_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0230y12000j1g9ohsB5DD_R_150_150_R5_Q70_D.jpg"" ]",5.0,2025-03-13,花园大床房,大床房,独自旅行,29,3.4011973816621555,0,0.0,6,1.9459101490553128,7,"['卫生状况', '前台服务']"
68027993e3c98b09417657e5,酒店是知名度较高的涉外国际饭店，整体服务水平较高。位于广州老城区，寸土寸金之地内部有花园散步，不错。打造了酒店博物馆，增添了文化气息。相对酒店的价格，房间浴卫盥洗区等略显局促。,"[ ""https://dimg04.c-ctrip.com/images/0233212000h3493sn01AB_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0232i12000h342u0w3343_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0234p12000h33qvb7C3FE_R_150_150_R5_Q70_D.jpg"" ]",4.8,2024-12-07,花园双床房,双床房,朋友出游,88,4.48863636973214,0,0.0,41,3.737669618283368,7,"['房间设施', '整体满意度', '性价比']"
68027993e3c98b09417657e6,服务非常好，看到带了小朋友多送了好多饮用水，还送了小甜品，打扫好房间还留了手写卡片，很暖心,"[ ""https://dimg04.c-ctrip.com/images/0234312000ieync743245_R_150_150_R5_Q70_D.jpg"" ]",5.0,2025-02-09,红棉大床套房,套房,家庭亲子,45,3.828641396489095,0,0.0,8,2.19722457733622,9,"['客房服务', '前台服务']"
68027993e3c98b09417657e7,广州老牌五星级酒店，但是总体各项表现还是非常出色，房间干净舒适安静，非常感谢前台小姐姐送的早餐，花园酒店早餐非常棒，环境也满分，儿子和女儿都很喜欢，愉快的入住体验。,"[ ""https://dimg04.c-ctrip.com/images/0231d12000h4f0lsiB42D_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0231h12000h4f9n4v56A1_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0234112000h4fpflk9FE0_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0235j12000h4fpy285895_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0236b12000h4fbjly05B6_R_150_150_R5_Q70_D.jpg"" ]",5.0,2024-12-09,城央绿意双床房,双床房,家庭亲子,82,4.418840607796598,0,0.0,9,2.302585092994046,7,"['整体满意度', '卫生状况', '安静程度']"
68027993e3c98b09417657e8,每次来广州都会来住一下，酒店服务一如既往的好，吃完早餐逛逛瀑布花园，时间充足的话，还可以逛一下博物馆。,"[ ""https://dimg04.c-ctrip.com/images/0233x12000i3g56ykAE25_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0234712000i3h1rmo95A0_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0231j12000i3ha0iyA0FB_R_150_150_R5_Q70_D.jpg"" ]",5.0,2025-01-27,红棉大床套房,套房,情侣出游,51,3.951243718581428,0,0.0,36,3.610917912644224,6,"['整体满意度', '餐饮设施', '周边配套']"
68027993e3c98b09417657e9,从机场过来地铁还是挺方便，房间不是很大，小花园景色绝佳，我们团购了一晚加早晚两餐，还是物超所值的，以后有机会还想多住几天。,"[ ""https://dimg04.c-ctrip.com/images/0236p12000j8swdwk7960_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0232512000j8tahcw1C4C_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0230w12000j8t1y9dD0DA_R_150_150_R5_Q70_D.jpg"" ]",5.0,2025-03-22,花园双床房,双床房,家庭亲子,61,4.127134385045092,0,0.0,3,1.3862943611198906,7,"['交通便利性', '景观/朝向', '性价比']"
68027993e3c98b09417657ea,过节气氛营造到位，但房间设施确实比较老旧了，老牌星级酒店的格调还在，位置配套服务也都还不错，值得体验。,"[ ""https://dimg04.c-ctrip.com/images/0233o12000imxyxv07080_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0234y12000imy4mg6B1EC_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0235x12000imxks3v5ADD_R_150_150_R5_Q70_D.jpg"" ]",3.5,2025-02-20,花园双床房,双床房,家庭亲子,51,3.951243718581428,0,0.0,28,3.367295829986474,7,"['房间设施', '整体满意度', '周边配套']"
68027993e3c98b09417657eb,一进门就闻到香喷喷的味道，酒店第二次来广州入住，酒店对面就是广州酒家，必打卡的早茶店，值得推荐！,"[ ""https://dimg04.c-ctrip.com/images/0236c12000jt6ll51A41F_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0237212000jt6ezd36917_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0232t12000jt65wi6BBD2_R_150_150_R5_Q70_D.jpg"", ""https://dimg04.c-ctrip.com/images/0233c12000jt6rm7w39CB_R_150_150_R5_Q70_D.jpg"" ]",5.0,2025-04-15,花园双床房,双床房,家庭亲子,48,3.8918202981106265,0,0.0,5,1.791759469228055,6,"['周边配套', '整体满意度']"
6802799fe3c98b09417657ec,房间挺好，前台Betty服务很好，住的很??意。,"[ ""https://dimg04.c-ctrip.com/images/0234112000jckjkboADCA_R_150_150_R5_Q70_D.png"", ""https://dimg04.c-ctrip.com/images/0234s12000jckk2yaA500_R_150_150_R5_Q70_D.png"", ""https://dimg04.c-ctrip.com/images/0232u12000jckkfg3BA5E_R_150_150_R5_Q70_D.png"", ""https://dimg04.c-ctrip.com/images/0232g12000jckjdp03B9A_R_150_150_R5_Q70_D.png"", ""https://dimg04.c-ctrip.com/images/0232n12000jckjz1tF475_R_150_150_R5_Q70_D.png"", ""https://dimg04.c-ctrip.com/images/0230j12000jckk1p328EC_R_150_150_R5_Q70_D.png"", ""https://dimg04.c-ctrip.com/images/0232x12000jcklak7B6A2_R_150_150_R5_Q70_D.png"", ""https://dimg04.c-ctrip.com/images/0231q12000jckk4l10A23_R_150_150_R5_Q70_D.png"", ""https://dimg04.c-ctrip.com/images/0231t12000jckjeum54F4_R_150_150_R5_Q70_D.png"" ]",5.0,2025-03-27,花园双床房,双床房,朋友出游,24,3.218875824868201,0,0.0,1,0.6931471805599453,4,"['整体满意度', '前台服务']"
6802799fe3c98b09417657ed,"房间住着很舒服，服务也不错。
酒店地段很好，出门逛吃都很方便，春节期间酒店有很多活动，挺热闹的。","[ ""https://dimg04.c-ctrip.com/images/0234f12000ie38e9vEE84_R_150_150_R5_Q70_D.jpg"" ]",5.0,2025-02-08,红棉大床套房,套房,情侣出游,48,3.8918202981106265,0,0.0,9,2.302585092994046,6,"['整体满意度', '周边配套', '前台服务']"
